,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,poster_path_drop,adult_drop,overview_drop,release_date_drop,genre_ids_drop,original_title_drop,original_language_drop,title_drop,backdrop_path_drop,popularity_drop,vote_count_drop,video_drop,vote_average_drop,media_type_drop
25,766,/kCIyhhl11rnIKHjE26YntQAEApi.jpg,False,"Inglaterra, siglo XIII. Las fuerzas del mal ejercen su reinado en la Edad Media. Valerosos caballeros se disponen a entrar en desigual batalla, mientras que los atemorizados campesinos se refugian tras los muros del castillo. Todo cambia con la inesperada llegada de un nuevo héroe, provisto de sofisticadas armas, que dice provenir del siglo XX.",1993-02-19,"[14, 27, 35]",Army of Darkness,en,El ejército de las tinieblas,/xErw1pfmyWYQcXIlXipPY3O9uRH.jpg,38.412,2660,False,7.3,movie,/kCIyhhl11rnIKHjE26YntQAEApi.jpg,False,"Inglaterra, siglo XIII. Las fuerzas del mal ejercen su reinado en la Edad Media. Valerosos caballeros se disponen a entrar en desigual batalla, mientras que los atemorizados campesinos se refugian tras los muros del castillo. Todo cambia con la inesperada llegada de un nuevo héroe, provisto de sofisticadas armas, que dice provenir del siglo XX.",1993-02-19,"[14, 27, 35]",Army of Darkness,en,El ejército de las tinieblas,/xErw1pfmyWYQcXIlXipPY3O9uRH.jpg,38.412,2660,False,7.3,movie
26,821489,/keWmHf7oMfg2C1HCvESPPflCJry.jpg,False,"Es la fiesta de cumpleaños de Pete, pero sus amigos poco a poco se van poniendo en su contra. ¿Ha hecho algo mal? ¿Está paranoico o sus amigos están enfermos?",2022-03-11,"[35, 53, 27]",All My Friends Hate Me,en,Todos me odian,/1MWsdkGOrzhtKc9WFar9nkZdpKN.jpg,30.338,61,False,6.1,movie,/keWmHf7oMfg2C1HCvESPPflCJry.jpg,False,"Es la fiesta de cumpleaños de Pete, pero sus amigos poco a poco se van poniendo en su contra. ¿Ha hecho algo mal? ¿Está paranoico o sus amigos están enfermos?",2022-03-11,"[35, 53, 27]",All My Friends Hate Me,en,Todos me odian,/1MWsdkGOrzhtKc9WFar9nkZdpKN.jpg,30.338,61,False,6.1,movie
27,567609,/47BlTRVQ43NyzgMWPLOkKYYnHez.jpg,False,"Durante la noche de su boda, una mujer recibe la invitación por parte de la rica y excéntrica familia de su marido para participar en una tradición ancestral que se convierte en un juego letal de supervivencia.",2019-08-21,"[35, 27, 53]",Ready or Not,en,Noche de bodas,/oJ1MIABA0WF0a7MDVQnnMvBdex8.jpg,45.873,3689,False,7.1,movie,/47BlTRVQ43NyzgMWPLOkKYYnHez.jpg,False,"Durante la noche de su boda, una mujer recibe la invitación por parte de la rica y excéntrica familia de su marido para participar en una tradición ancestral que se convierte en un juego letal de supervivencia.",2019-08-21,"[35, 27, 53]",Ready or Not,en,Noche de bodas,/oJ1MIABA0WF0a7MDVQnnMvBdex8.jpg,45.873,3689,False,7.1,movie
28,457943,/w8fV1J5qV0yqoQ3WjfcoUVq0KlD.jpg,False,"Slaughterhouse es un internado de élite en el que se prepara a los jóvenes para el poder y la grandeza. Sin embargo, un inesperado acontecimiento sacudirá literalmente los cimientos de su mundo.",2019-05-17,"[28, 35, 14, 27]",Slaughterhouse Rulez,en,Las reglas de Slaughterhouse,/GCpxm9p0uyRPcgSKr49CUz6HLI.jpg,32.253,370,False,5.5,movie,/w8fV1J5qV0yqoQ3WjfcoUVq0KlD.jpg,False,"Slaughterhouse es un internado de élite en el que se prepara a los jóvenes para el poder y la grandeza. Sin embargo, un inesperado acontecimiento sacudirá literalmente los cimientos de su mundo.",2019-05-17,"[28, 35, 14, 27]",Slaughterhouse Rulez,en,Las reglas de Slaughterhouse,/GCpxm9p0uyRPcgSKr49CUz6HLI.jpg,32.253,370,False,5.5,movie
29,871964,/iD1pLLaEueFM0QjMSscHjHPuQQV.jpg,False,"Adaś es un joven policía solitario e infeliz de un pequeño pueblo de Podlasie. Ignorado por sus colegas y por la bella y muy segura de sí misma Wanessa, el tímido muchacho busca su lugar en el mundo. En la secuela también conoceremos el destino de Zosia, que mostrará una cara completamente nueva y sorprendente. La película es una historia perversa, irónica, grotesca y sangrienta sobre la búsqueda del amor y el descubrimiento de uno mismo en un mundo que nos divide más que nos une. Es una película de miedo que pondrá patas arriba las reglas del género esta vez.",2021-10-27,"[27, 53, 35]",W lesie dziś nie zaśnie nikt 2,pl,Nadie duerme en el bosque esta noche 2,/icOUc1llxf2GJr1Z4dBbJYLzuvw.jpg,31.318,263,False,4.7,movie,/iD1pLLaEueFM0QjMSscHjHPuQQV.jpg,False,"Adaś es un joven policía solitario e infeliz de un pequeño pueblo de Podlasie. Ignorado por sus colegas y por la bella y muy segura de sí misma Wanessa, el tímido muchacho busca su lugar en el mundo. En la secuela también conoceremos el destino de Zosia, que mostrará una cara completamente nueva y sorprendente. La película es una historia perversa, irónica, grotesca y sangrienta sobre la búsqueda del amor y el descubrimiento de uno mismo en un mundo que nos divide más que nos une. Es una película de miedo que pondrá patas arriba las reglas del género esta vez.",2021-10-27,"[27, 53, 35]",W lesie dziś nie zaśnie nikt 2,pl,Nadie duerme en el bosque esta noche 2,/icOUc1llxf2GJr1Z4dBbJYLzuvw.jpg,31.318,263,False,4.7,movie
30,11811,/9fkDpKvKyibtI1G1JJaS7eyUqW8.jpg,False,"Dan O'Grady vuelve de Irlanda con una bolsa de oro y le explica a su mujer que se la ha robado a un duende. Ella no se lo cree, pero al abrir una de las maletas, sale de ella el duende y la tira por las escaleras. El duende es capaz de imitar las voces de otras personas, pero O'Grady tiene un trebol de cuatro hojas con el cual puede dominarlo y lo encierra en una caja en el sótano de la casa. Al cabo del tiempo otras personas sin querer desatan de su carcel al maldito duende ansioso de venganza y de recuperar su deseado oro.",1993-01-08,"[27, 35, 14]",Leprechaun,en,Leprechaun: La noche del duende,/qkBWIZRaeMByMkoby48o71zYyA7.jpg,35.221,648,False,5.6,movie,/9fkDpKvKyibtI1G1JJaS7eyUqW8.jpg,False,"Dan O'Grady vuelve de Irlanda con una bolsa de oro y le explica a su mujer que se la ha robado a un duende. Ella no se lo cree, pero al abrir una de las maletas, sale de ella el duende y la tira por las escaleras. El duende es capaz de imitar las voces de otras personas, pero O'Grady tiene un trebol de cuatro hojas con el cual puede dominarlo y lo encierra en una caja en el sótano de la casa. Al cabo del tiempo otras personas sin querer desatan de su carcel al maldito duende ansioso de venganza y de recuperar su deseado oro.",1993-01-08,"[27, 35, 14]",Leprechaun,en,Leprechaun: La noche del duende,/qkBWIZRaeMByMkoby48o71zYyA7.jpg,35.221,648,False,5.6,movie
31,10012,/7v8VjNe3eTr83ocRBQ8ItEtjsSQ.jpg,False,"Los Ángeles. En una noche de luna llena, algo que surge de entre las tinieblas hace que los hermanos Ellie (Ricci) y Jimmy Myers (Jesse Eisenberg) caigan por un barranco. Aunque logran salvar la vida, ya no volverán a ser los mismos. De repente, descubren que poseen una fuerza sobrehumana, que sus sentidos se han potenciado al máximo, que ejercen una irresistible atracción sobre los demás y que experimentan nuevos impulsos. Desde ese momento, tendrán que luchar contra algo que parece incontrolable: su insaciable apetito en las noches de luna llena.",2005-02-25,"[27, 35]",Cursed,en,La maldición (Cursed),/mT26Lktm0paarsL2Au2VlOLJICh.jpg,26.68,611,False,5.5,movie,/7v8VjNe3eTr83ocRBQ8ItEtjsSQ.jpg,False,"Los Ángeles. En una noche de luna llena, algo que surge de entre las tinieblas hace que los hermanos Ellie (Ricci) y Jimmy Myers (Jesse Eisenberg) caigan por un barranco. Aunque logran salvar la vida, ya no volverán a ser los mismos. De repente, descubren que poseen una fuerza sobrehumana, que sus sentidos se han potenciado al máximo, que ejercen una irresistible atracción sobre los demás y que experimentan nuevos impulsos. Desde ese momento, tendrán que luchar contra algo que parece incontrolable: su insaciable apetito en las noches de luna llena.",2005-02-25,"[27, 35]",Cursed,en,La maldición (Cursed),/mT26Lktm0paarsL2Au2VlOLJICh.jpg,26.68,611,False,5.5,movie
32,709195,/bjensvHWkOHtBO114A8sXxji1gu.jpg,False,"Antonio, parte de una familia de chamanes, termina internado en un manicomio luego de que su hija pierde la fe en su sangre sagrada.",2023-01-19,"[14, 27, 35]",Cosa e' Mandinga,es,Legiones,/bDBBjhkHAXQhfSuhdrh4MdpjSfC.jpg,35.29,25,False,7.0,movie,/bjensvHWkOHtBO114A8sXxji1gu.jpg,False,"Antonio, parte de una familia de chamanes, termina internado en un manicomio luego de que su hija pierde la fe en su sangre sagrada.",2023-01-19,"[14, 27, 35]",Cosa e' Mandinga,es,Legiones,/bDBBjhkHAXQhfSuhdrh4MdpjSfC.jpg,35.29,25,False,7.0,movie
33,814,/k4inabU76A8SOCfRg5A1nhjV72.jpg,False,"Dos mochileros norteamericanos, David Kessler y Jack están de viaje por Europa. Caminando por una zona rural de Inglaterra, la población local los mira mal cuando entran en un bar. Al salir, reciben todo tipo de extrañas advertencias: 'Manténganse en la carretera y aléjense de los pantanos' y 'Cuidado con la luna'. Aun así, los jóvenes se adentran en la oscuridad y no se dan cuenta que están siendo seguidos por una terrible criatura.",1981-08-21,"[27, 35]",An American Werewolf in London,en,Un hombre lobo americano en Londres,/faK1VWh8oA561BrY1BqmOB6lStF.jpg,34.934,2017,False,7.4,movie,/k4inabU76A8SOCfRg5A1nhjV72.jpg,False,"Dos mochileros norteamericanos, David Kessler y Jack están de viaje por Europa. Caminando por una zona rural de Inglaterra, la población local los mira mal cuando entran en un bar. Al salir, reciben todo tipo de extrañas advertencias: 'Manténganse en la carretera y aléjense de los pantanos' y 'Cuidado con la luna'. Aun así, los jóvenes se adentran en la oscuridad y no se dan cuenta que están siendo seguidos por una terrible criatura.",1981-08-21,"[27, 35]",An American Werewolf in London,en,Un hombre lobo americano en Londres,/faK1VWh8oA561BrY1BqmOB6lStF.jpg,34.934,2017,False,7.4,movie
34,816952,/wmz93VQwDOIKZuGHPZQPt2h2qHW.jpg,False,"Es el año 1988. Abby y Gretchen, estudiantes de segundo año de secundaria, han sido mejores amigas desde pequeñas. Pero después de que una noche salen a nadar desnudas algo sale mal. Gretchen comienza a actuar rara, está de mal humor e irritable. Y empiezan a ocurrir incidentes extraños cada vez que ella está cerca. Abby sospecha que algo extraño sucede, lo que la lleva a investigar, haciendo algunos descubrimientos sorprendentes y aterradores.",2022-09-29,"[27, 35]",My Best Friend's Exorcism,en,El exorcismo de mi mejor amiga,/gX6VtQ7X6GRvcJQJhFZO9ZJ00q7.jpg,30.773,154,False,5.9,movie,/wmz93VQwDOIKZuGHPZQPt2h2qHW.jpg,False,"Es el año 1988. Abby y Gretchen, estudiantes de segundo año de secundaria, han sido mejores amigas desde pequeñas. Pero después de que una noche salen a nadar desnudas algo sale mal. Gretchen comienza a actuar rara, está de mal humor e irritable. Y empiezan a ocurrir incidentes extraños cada vez que ella está cerca. Abby sospecha que algo extraño sucede, lo que la lleva a investigar, haciendo algunos descubrimientos sorprendentes y aterradores.",2022-09-29,"[27, 35]",My Best Friend's Exorcism,en,El exorcismo de mi mejor amiga,/gX6VtQ7X6GRvcJQJhFZO9ZJ00q7.jpg,30.773,154,False,5.9,movie
35,643586,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,False,"Cuando su coche se avería, un tranquilo solitario acepta limpiar un centro de diversión familiar abandonado a cambio de reparaciones. Pronto se encuentra librando una guerra contra las mascotas animatrónicas poseídas mientras está atrapado dentro de Willy's Wonderland.",2021-02-12,"[28, 27, 35]",Willy's Wonderland,en,Willy's Wonderland,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,28.881,707,False,6.1,movie,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,False,"Cuando su coche se avería, un tranquilo solitario acepta limpiar un centro de diversión familiar abandonado a cambio de reparaciones. Pronto se encuentra librando una guerra contra las mascotas animatrónicas poseídas mientras está atrapado dentro de Willy's Wonderland.",2021-02-12,"[28, 27, 35]",Willy's Wonderland,en,Willy's Wonderland,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,28.881,707,False,6.1,movie
36,763,/wQzk8FqofDXlQbAUoxQHN7xifi8.jpg,False,"Un científico descubre en Skull Island un ejemplar muy extraño de mono rata al que acompaña una terrible maldición, según los nativos. El ejemplar es trasladado a Nueva Zelanda para su estudio. Por otra parte, Lionel es un joven que vive con su insoportable madre, que no aprueba la relación que acaba de comenzar con Paquita, la hija del tendero. Cuando los dos enamorados realizan una visita al zoológico, ella les vigila en secreto, y será mordida por el animal encontrado en la isla. Poco a poco, la madre de Lionel se va convirtiendo en una especie de zombie, sedienta de carne, y que convierte en zombie a todo el que ataca.",1993-02-12,"[27, 35]",Braindead,en,Braindead: tu madre se ha comido a mi perro,/te7PK3CrO7SWeNaiGfswWqpM4eH.jpg,31.995,1383,False,7.4,movie,/wQzk8FqofDXlQbAUoxQHN7xifi8.jpg,False,"Un científico descubre en Skull Island un ejemplar muy extraño de mono rata al que acompaña una terrible maldición, según los nativos. El ejemplar es trasladado a Nueva Zelanda para su estudio. Por otra parte, Lionel es un joven que vive con su insoportable madre, que no aprueba la relación que acaba de comenzar con Paquita, la hija del tendero. Cuando los dos enamorados realizan una visita al zoológico, ella les vigila en secreto, y será mordida por el animal encontrado en la isla. Poco a poco, la madre de Lionel se va convirtiendo en una especie de zombie, sedienta de carne, y que convierte en zombie a todo el que ataca.",1993-02-12,"[27, 35]",Braindead,en,Braindead: tu madre se ha comido a mi perro,/te7PK3CrO7SWeNaiGfswWqpM4eH.jpg,31.995,1383,False,7.4,movie
37,747,/7gUhumFhQQVDkuGGHk24uKC3rHw.jpg,False,"La vida de Shaun es un callejón sin salida. Se pasa la vida en la taberna local con su amigo íntimo Ed, discute con su madre y descuida a su novia, Liz. Cuando Liz le deja plantado. Shaun decide, finalmente, poner su vida en orden. Tiene que reconquistar el corazón de su novia, enmendar sus relaciones con su madre y enfrentarse a las responsabilidades de un adulto.",2004-09-24,"[27, 35]",Shaun of the Dead,en,Zombies Party (Una noche...de muerte),/ysUbm8qcKLaUiMf0H82mE5ujvVQ.jpg,33.883,7452,False,7.5,movie,/7gUhumFhQQVDkuGGHk24uKC3rHw.jpg,False,"La vida de Shaun es un callejón sin salida. Se pasa la vida en la taberna local con su amigo íntimo Ed, discute con su madre y descuida a su novia, Liz. Cuando Liz le deja plantado. Shaun decide, finalmente, poner su vida en orden. Tiene que reconquistar el corazón de su novia, enmendar sus relaciones con su madre y enfrentarse a las responsabilidades de un adulto.",2004-09-24,"[27, 35]",Shaun of the Dead,en,Zombies Party (Una noche...de muerte),/ysUbm8qcKLaUiMf0H82mE5ujvVQ.jpg,33.883,7452,False,7.5,movie
38,857702,/p8cPUCexDTFZxHI3ooqHYi6AUgL.jpg,False,"Tras aterrizar de emergencia en el planeta volcánico Mustafar, Poe y BB-8 buscan ayuda en el escalofriante castillo de Darth Vader. Allí encuentran a un intrigante Hutt, un intrépido mecánico y el antiguo asistente de Darth Vader, Vaneé, que les obsequia con tres relatos aterradores ligados a antiguos artefactos y a villanos icónicos de todas las épocas de Star Wars.",2021-10-01,"[16, 10751, 878, 35, 28, 27, 10770]",LEGO Star Wars Terrifying Tales,en,LEGO Star Wars Cuentos escalofriantes,/f53Jujiap580mgfefID0T0g2e17.jpg,25.986,210,False,6.8,movie,/p8cPUCexDTFZxHI3ooqHYi6AUgL.jpg,False,"Tras aterrizar de emergencia en el planeta volcánico Mustafar, Poe y BB-8 buscan ayuda en el escalofriante castillo de Darth Vader. Allí encuentran a un intrigante Hutt, un intrépido mecánico y el antiguo asistente de Darth Vader, Vaneé, que les obsequia con tres relatos aterradores ligados a antiguos artefactos y a villanos icónicos de todas las épocas de Star Wars.",2021-10-01,"[16, 10751, 878, 35, 28, 27, 10770]",LEGO Star Wars Terrifying Tales,en,LEGO Star Wars Cuentos escalofriantes,/f53Jujiap580mgfefID0T0g2e17.jpg,25.986,210,False,6.8,movie
39,257445,/uUK06JoZAcEiEZSxL4qbZTHx4.jpg,False,"El adolescente Zach Cooper se muda sin muchas ganas con su familia desde Nueva York al pequeño pueblo de Greendale. Allí encuentra un resquicio de ilusión cuando conoce a su vecina, la guapa Hannah, y hace un amigo: Champ. También se entera de que el padre de Hannah es RL Stine, autor del Bestseller de la serie ""Pesadillas"". Pero Zach descubre que Stine tiene un secreto: las criaturas de sus historias son reales, y las mantiene encerradas en sus libros. Así que cuando en un descuido todos los demonios de Stine son liberados involuntariamente de sus libros, Zach, Hannah, Champ y el propio Stine, en una alocada noche llena de aventuras, tendrán que formar equipo y atrapar a todas las criaturas de la imaginación de Stine para devolverlos a los libros donde pertenecen, con el fin de salvar la ciudad.",2015-10-16,"[12, 27, 35]",Goosebumps,en,Pesadillas,/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,30.234,3413,False,6.3,movie,/uUK06JoZAcEiEZSxL4qbZTHx4.jpg,False,"El adolescente Zach Cooper se muda sin muchas ganas con su familia desde Nueva York al pequeño pueblo de Greendale. Allí encuentra un resquicio de ilusión cuando conoce a su vecina, la guapa Hannah, y hace un amigo: Champ. También se entera de que el padre de Hannah es RL Stine, autor del Bestseller de la serie ""Pesadillas"". Pero Zach descubre que Stine tiene un secreto: las criaturas de sus historias son reales, y las mantiene encerradas en sus libros. Así que cuando en un descuido todos los demonios de Stine son liberados involuntariamente de sus libros, Zach, Hannah, Champ y el propio Stine, en una alocada noche llena de aventuras, tendrán que formar equipo y atrapar a todas las criaturas de la imaginación de Stine para devolverlos a los libros donde pertenecen, con el fin de salvar la ciudad.",2015-10-16,"[12, 27, 35]",Goosebumps,en,Pesadillas,/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,30.234,3413,False,6.3,movie
