,0,1,2,3,4,5,6,7
6894,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",,,,,,
6895,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6896,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6897,,,,,,,,
6898,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6899,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6900,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6901,,,,,,,,
6902,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6903,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,
6904,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6905,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6906,,,,,,,,
6907,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6908,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6909,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6910,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6911,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6912,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6913,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6914,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6915,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}",,,,,,,
6916,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6917,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6918,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6919,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6920,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6921,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6922,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6923,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6924,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6925,"{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}",,,,,,,
6926,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6927,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6928,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6929,,,,,,,,
6930,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,
6931,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6932,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6933,"{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}",,,,,,,
6934,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6935,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6936,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6937,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6938,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6939,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6940,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6941,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6942,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,,
6943,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6944,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6945,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6946,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6947,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6948,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6949,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6950,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6951,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6952,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6953,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6954,,,,,,,,
6955,,,,,,,,
6956,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6957,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6958,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6959,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6960,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6961,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6962,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6963,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6964,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6965,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6966,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6967,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6968,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6969,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6970,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6971,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6972,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,,,
6973,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6974,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6975,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6976,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6977,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6978,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6979,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6980,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6981,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6982,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6983,"{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}",,,,,,,
6984,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6985,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6986,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6987,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,,
6988,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6989,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6990,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6991,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6992,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6993,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6994,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6995,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6996,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6997,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
6998,,,,,,,,
6999,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7000,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}",,,,,,,
7001,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7002,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7003,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7004,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7005,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7006,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7007,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7008,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7009,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,
7010,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7011,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7012,"{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}",,,,,,,
7013,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7014,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7015,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7016,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7017,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7018,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7019,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7020,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7021,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7022,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7023,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7024,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7025,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7026,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7027,,,,,,,,
7028,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7029,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7030,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7031,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7032,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7033,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7034,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7035,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7036,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7037,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7038,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7039,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7040,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7041,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7042,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7043,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7044,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7045,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7046,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7047,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7048,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7049,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7050,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7051,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7052,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7053,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7054,,,,,,,,
7055,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7056,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7057,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",,,,,,,
7058,,,,,,,,
7059,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,
7060,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7061,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7062,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7063,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7064,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7065,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7066,"{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}",,,,,,,
7067,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7068,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7069,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7070,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7071,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,,,
7072,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7073,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7074,,,,,,,,
7075,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7076,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7077,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7078,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7079,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7080,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}",,,,,
7081,"{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}","{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}",,,,,,
7082,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7083,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7084,,,,,,,,
7085,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7086,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7087,,,,,,,,
7088,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7089,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7090,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7091,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}",,,,,,,
7092,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7093,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7094,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7095,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}","{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,
7096,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7097,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",,,,,,,
7098,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7099,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7100,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7101,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7102,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,,,
7103,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7104,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7105,,,,,,,,
7106,,,,,,,,
7107,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7108,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7109,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7110,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7111,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",,,,,,
7112,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7113,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7114,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7115,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}",,,,,,
7116,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7117,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7118,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",,,,,
7119,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7120,,,,,,,,
7121,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7122,"{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}",,,,,,,
7123,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}",,,,,,
7124,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7125,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7126,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7127,,,,,,,,
7128,,,,,,,,
7129,"{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}",,,,,,,
7130,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7131,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7132,,,,,,,,
7133,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7134,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7135,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7136,,,,,,,,
7137,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7138,,,,,,,,
7139,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7140,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7141,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7142,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7143,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
7144,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",,,,,,,
